latitude,longitude,brightness,scan,track,acq_date,confidence,frp,type
-22.3232,124.1651,364.6,1.2,1.1,7/11/2023,100,105.5,0
-24.0559,130.4361,388,3.1,1.7,7/11/2023,100,894,0
-24.0618,130.407,385.3,3,1.7,7/11/2023,100,817.4,0
-23.9196,130.4959,398.9,3.1,1.7,7/11/2023,100,0,0
-23.926,130.466,433.7,3.1,1.7,7/11/2023,100,0,0
-23.3884,115.7148,362.7,1.8,1.3,7/11/2023,100,154.6,0
-20.6293,131.5608,373.1,4.4,1.9,7/11/2023,100,945.6,0
-20.6291,131.5558,373.7,4.4,1.9,7/11/2023,100,966.3,0
-22.0816,123.7057,367.5,1.2,1.1,7/11/2023,100,103.1,0
-22.0701,123.7152,360.3,1.2,1.1,7/11/2023,100,75,0
-21.8839,123.7851,361.6,1.2,1.1,7/11/2023,100,92,0
-21.8626,123.7929,369.3,1.2,1.1,7/11/2023,100,123.2,0
-22.7053,116.8778,362,1.4,1.2,7/11/2023,100,118.2,0
-22.8615,115.4347,376.9,1.8,1.3,7/11/2023,100,271.7,0
-22.8478,115.4503,365.6,1.8,1.3,7/11/2023,100,181,0
-22.8497,115.433,381.8,1.8,1.3,7/11/2023,100,319.6,0
-22.836,115.4488,368.8,1.8,1.3,7/11/2023,100,212.4,0
-22.8379,115.4313,365,1.8,1.3,7/11/2023,100,181.3,0
-22.8261,115.4296,362.6,1.8,1.3,7/11/2023,100,168.3,0
-22.828,115.4122,372.8,1.8,1.3,7/11/2023,100,243.5,0
-22.5919,116.9666,361.2,1.4,1.2,7/11/2023,100,104.6,0
-22.5935,116.9532,371.6,1.4,1.2,7/11/2023,100,156.2,0
-22.5951,116.9397,431.4,1.4,1.2,7/11/2023,100,783.6,0
-22.5968,116.926,392.8,1.4,1.2,7/11/2023,100,309.2,0
-22.8421,113.9171,375.4,2.3,1.5,7/11/2023,100,407.9,0
-22.8265,113.938,365.1,2.3,1.5,7/11/2023,100,287,0
-21.1465,125.9321,388.1,1.7,1.3,7/11/2023,100,374.9,0
-21.1494,125.9162,360.1,1.7,1.3,7/11/2023,100,157.8,0
-21.1352,125.9297,367,1.7,1.3,7/11/2023,100,195.8,0
-21.1239,125.9274,416.3,1.7,1.3,7/11/2023,100,747.2,0
-21.1549,125.7549,368.7,1.6,1.3,7/11/2023,100,201.9,0
-21.1097,125.941,387.6,1.7,1.3,7/11/2023,100,364.6,0
-21.1126,125.925,399.2,1.7,1.3,7/11/2023,100,497.6,0
-22.6338,115.3035,360.6,1.8,1.3,7/11/2023,100,158.3,0
-22.6357,115.2857,406.9,1.8,1.3,7/11/2023,100,667.3,0
-21.1228,125.9366,371.6,1.7,1.3,7/11/2023,100,225.9,0
-21.1256,125.9208,384.8,1.7,1.3,7/11/2023,100,338.5,0
-21.1115,125.9343,405.4,1.7,1.3,7/11/2023,100,580.7,0
-21.1143,125.9184,366.1,1.7,1.3,7/11/2023,100,188.6,0
-22.6415,115.2795,373.6,1.8,1.3,7/11/2023,100,259.4,0
-21.1002,125.9319,408.7,1.7,1.3,7/11/2023,100,632.2,0
-21.1201,125.2875,402.4,1.5,1.2,7/11/2023,100,471.4,0
-21.1093,125.2854,384.1,1.5,1.2,7/11/2023,100,292.6,0
-21.8771,115.1693,364.3,1.8,1.3,7/11/2023,100,194.7,0
-20.4804,124.8542,366.6,1.5,1.2,7/11/2023,100,164.3,0
-21.4572,116.3476,369.3,1.5,1.2,7/11/2023,100,176.8,0
-20.8117,121.0703,389.1,1,1,7/11/2023,100,182.5,0
-21.4355,116.3447,383.2,1.5,1.2,7/11/2023,100,272,0
-20.9241,120.2308,394.3,1,1,7/11/2023,100,209.4,0
-20.9137,120.2324,405.7,1,1,7/11/2023,100,276.4,0
-20.9151,120.2228,394.8,1,1,7/11/2023,100,211,0
-20.9026,120.1816,377.2,1,1,7/11/2023,100,128.3,0
-20.8655,120.1853,382,1,1,7/11/2023,100,147.5,0
-20.8565,120.1839,375.2,1,1,7/11/2023,100,121.1,0
-21.2818,115.9988,376.4,1.6,1.2,7/11/2023,100,244,0
-21.279,116.0068,382.6,1.6,1.2,7/11/2023,100,293.6,0
-21.2808,115.9918,360.7,1.6,1.2,7/11/2023,100,145.1,0
-20.4525,120.8127,376.9,1,1,7/11/2023,100,127.3,0
-20.0046,123.661,382,1.3,1.1,7/11/2023,100,202.6,0
-20.0065,123.6491,372.9,1.3,1.1,7/11/2023,100,151.4,0
-20.4449,120.8017,362.7,1,1,7/11/2023,100,80.6,0
-20.456,120.7258,374.3,1,1,7/11/2023,100,122.7,0
-20.436,120.8002,367.9,1,1,7/11/2023,100,98.5,0
-19.4207,126.8441,387.2,2.1,1.4,7/11/2023,100,506.7,0
-20.2799,120.8658,370.4,1,1,7/11/2023,100,0,0
-19.0155,126.9649,371.7,2.2,1.4,7/11/2023,100,343.4,0
-19.0928,126.3375,361.8,2,1.4,7/11/2023,100,205.1,0
-19.2893,125.3256,369.6,1.7,1.3,7/11/2023,100,203.5,0
-19.0906,126.3317,363.3,2,1.4,7/11/2023,100,214.5,0
-18.9517,127.0324,372.8,2.2,1.4,7/11/2023,100,352.5,0
-17.0671,125.0892,373,1.8,1.3,7/11/2023,100,243.8,0
-16.4981,127.099,363.3,2.5,1.5,7/11/2023,100,303,0
-16.4844,127.0969,370.3,2.5,1.5,7/11/2023,100,391.1,0
-16.4908,127.0906,380.3,2.5,1.5,7/11/2023,100,539.1,0
-14.7418,131.5006,328.9,1,1,7/11/2023,100,25,0
-16.8698,132.3557,331,1,1,7/11/2023,100,28.5,0
-16.8712,132.3651,336.4,1,1,7/11/2023,100,35.2,0
-16.8774,132.345,347.4,1,1,7/11/2023,100,55.9,0
-16.885,132.3343,338.9,1,1,7/11/2023,100,39,0
-16.8863,132.3436,353.2,1,1,7/11/2023,100,65.7,0
-16.8877,132.353,337.7,1,1,7/11/2023,100,36.5,0
-16.8891,132.3623,335.8,1,1,7/11/2023,100,32.7,0
-16.8904,132.3716,334.2,1,1,7/11/2023,100,29.1,0
-16.8939,132.3329,396.2,1,1,7/11/2023,100,230.3,0
-16.8953,132.3422,392,1,1,7/11/2023,100,207.2,0
-16.8967,132.3516,351.9,1,1,7/11/2023,100,62.8,0
-16.898,132.3609,337.8,1,1,7/11/2023,100,35.8,0
-16.8994,132.3702,339.9,1,1,7/11/2023,100,38.8,0
-18.8654,133.5292,338.2,1.1,1.1,7/11/2023,100,43.4,0
-16.7601,129.4366,326.9,1.2,1.1,7/11/2023,100,29,0
-16.7619,129.4473,356.4,1.2,1.1,7/11/2023,100,91.6,0
-16.3647,127.042,320.5,1.6,1.3,7/11/2023,100,33.5,0
-16.7697,129.4351,355.7,1.2,1.1,7/11/2023,100,90.5,0
-16.7714,129.4458,382.1,1.2,1.1,7/11/2023,100,195.9,0
-16.7732,129.4564,335,1.1,1.1,7/11/2023,100,41.2,0
-16.3732,127.0247,323,1.6,1.3,7/11/2023,100,38.8,0
-16.7792,129.4335,332.2,1.2,1.1,7/11/2023,100,36.2,0
-16.781,129.4442,334.4,1.2,1.1,7/11/2023,100,39.1,0
-16.7887,129.4318,324.8,1.2,1.1,7/11/2023,100,25.7,0
-16.4111,127.1102,332.2,1.6,1.3,7/11/2023,100,60.1,0
-16.4137,127.1251,362.3,1.6,1.3,7/11/2023,100,182,0
-16.4163,127.1399,377.2,1.6,1.2,7/11/2023,100,281.4,0
-16.7983,129.4301,321.5,1.2,1.1,7/11/2023,100,21.6,0
-16.4248,127.1231,333,1.6,1.3,7/11/2023,100,59.3,0
-16.4274,127.1379,390.7,1.6,1.2,7/11/2023,100,400.2,0
-16.4299,127.1527,326.6,1.6,1.2,7/11/2023,100,43,0
-16.4385,127.136,334.7,1.6,1.2,7/11/2023,100,64.1,0
-16.4496,127.1341,334.7,1.6,1.2,7/11/2023,100,63.8,0
-16.8268,129.4252,329.3,1.2,1.1,7/11/2023,100,33.4,0
-16.8364,129.4236,339.9,1.2,1.1,7/11/2023,100,52.3,0
-16.8459,129.422,332.7,1.2,1.1,7/11/2023,100,39.6,0
-17.3295,132.0343,335.8,1,1,7/11/2023,100,35.6,0
-17.3308,132.0436,326,1,1,7/11/2023,100,22.8,0
-16.9412,129.1716,335.1,1.2,1.1,7/11/2023,100,42.8,0
-16.9617,128.6033,357.7,1.3,1.1,7/11/2023,100,108.2,0
-16.9636,128.615,349,1.3,1.1,7/11/2023,100,79.5,0
-16.9655,128.6267,340.1,1.3,1.1,7/11/2023,100,56.5,0
-16.9698,128.59,325.3,1.3,1.1,7/11/2023,100,26.9,0
-16.9717,128.6016,335,1.3,1.1,7/11/2023,100,42.6,0
-16.9755,128.625,324.4,1.3,1.1,7/11/2023,100,25.7,0
-16.9797,128.5882,337.2,1.3,1.1,7/11/2023,100,49.6,0
-17.5841,132.3294,330.5,1,1,7/11/2023,100,29.7,0
-17.6395,132.6501,377,1,1,7/11/2023,100,145.4,0
-17.6409,132.6596,355.6,1,1,7/11/2023,100,76.6,0
-17.6486,132.6487,320.2,1,1,7/11/2023,100,17.8,0
-17.5797,131.9854,324.3,1,1,7/11/2023,100,22.5,0
-17.5831,131.9467,355.2,1,1,7/11/2023,100,75.3,0
-17.6671,132.2627,330.5,1,1,7/11/2023,100,30,0
-17.7051,132.2087,358.1,1,1,7/11/2023,100,80.9,0
-17.7292,132.1858,337.9,1,1,7/11/2023,100,39.4,0
-17.7371,132.1778,329.7,1,1,7/11/2023,100,28.4,0
-17.7385,132.1872,336.9,1,1,7/11/2023,100,38.3,0
-17.7474,132.1858,372.8,1,1,7/11/2023,100,127,0
-17.7488,132.1952,338,1,1,7/11/2023,100,39.8,0
-17.7564,132.1844,327.6,1,1,7/11/2023,100,24.8,0
-17.7578,132.1938,336.8,1,1,7/11/2023,100,37.2,0
-17.7681,132.2018,338,1,1,7/11/2023,100,40,0
-17.7771,132.2004,322.1,1,1,7/11/2023,100,19.2,0
-17.786,132.199,348.3,1,1,7/11/2023,100,58.8,0
-17.7874,132.2084,327.9,1,1,7/11/2023,100,25.5,0
-17.8067,132.215,368.8,1,1,7/11/2023,100,113.2,0
-17.8157,132.2136,349.9,1,1,7/11/2023,100,62.4,0
-17.8233,132.2028,357.1,1,1,7/11/2023,100,78.8,0
-17.8247,132.2122,392.1,1,1,7/11/2023,100,211.2,0
-17.8337,132.205,320.4,1,1,7/11/2023,100,18.8,0
-17.4641,129.6074,354.7,1.1,1.1,7/11/2023,100,83.3,0
-17.4657,129.6178,349.8,1.1,1.1,7/11/2023,100,70.3,0
-17.4668,129.5644,347.3,1.1,1.1,7/11/2023,100,64.6,0
-17.4734,129.6058,358.9,1.1,1.1,7/11/2023,100,94,0
-17.4751,129.6162,376.1,1.1,1.1,7/11/2023,100,158.3,0
-17.4762,129.5629,336.8,1.1,1.1,7/11/2023,100,41.4,0
-17.4812,129.5939,324.7,1.1,1.1,7/11/2023,100,22.8,0
-17.4828,129.6043,351.9,1.1,1.1,7/11/2023,100,73.1,0
-17.4845,129.6146,364.6,1.1,1.1,7/11/2023,100,112.6,0
-17.4922,129.6027,331.1,1.1,1.1,7/11/2023,100,31.2,0
-17.4938,129.613,349.5,1.1,1.1,7/11/2023,100,68.8,0
-17.5246,129.8072,325.5,1.1,1,7/11/2023,100,24,0
-17.5032,129.6114,341.2,1.1,1.1,7/11/2023,100,51.4,0
-17.5339,129.8056,346,1.1,1,7/11/2023,100,57.7,0
-17.5077,129.5788,334.4,1.1,1.1,7/11/2023,100,37.5,0
-17.5126,129.6098,326.9,1.1,1.1,7/11/2023,100,27.2,0
-17.517,129.5772,342.8,1.1,1.1,7/11/2023,100,52.8,0
-17.5187,129.5876,333.3,1.1,1.1,7/11/2023,100,33.6,0
-17.5461,129.7619,335.8,1.1,1,7/11/2023,100,39.2,0
-17.5225,129.5802,327.6,1.1,1.1,7/11/2023,100,29.3,0
-17.5242,129.5906,327.3,1.1,1.1,7/11/2023,100,28.3,0
-17.5506,129.7545,331.2,1.1,1,7/11/2023,100,33.7,0
-17.9127,132.1188,327.6,1,1,7/11/2023,100,25.5,0
-17.9141,132.1282,325,1,1,7/11/2023,100,22,0
-17.9182,132.1564,324.7,1,1,7/11/2023,100,22.7,0
-17.5335,129.589,328.3,1.1,1.1,7/11/2023,100,30.7,0
-17.5599,129.7529,337.1,1.1,1,7/11/2023,100,43.1,0
-17.9258,132.1456,366.3,1,1,7/11/2023,100,105,0
-17.9272,132.155,361.8,1,1,7/11/2023,100,92.2,0
-17.9347,132.1442,345.1,1,1,7/11/2023,100,51.9,0
-17.9361,132.1536,322.8,1,1,7/11/2023,100,20.6,0
-17.5655,129.6682,325.3,1.1,1,7/11/2023,100,25.3,0
-17.5671,129.6785,321.7,1.1,1,7/11/2023,100,21.4,0
-17.5866,129.8004,321.6,1.1,1,7/11/2023,100,17.5,0
-17.941,132.124,341.5,1,1,7/11/2023,100,45.7,0
-17.9423,132.1334,369.8,1,1,7/11/2023,100,115.6,0
-17.9437,132.1428,332.4,1,1,7/11/2023,100,31.7,0
-17.5942,129.7888,321.7,1.1,1,7/11/2023,100,18.5,0
-18.037,131.9592,372.3,1,1,7/11/2023,100,124.1,0
-18.4901,133.4718,322.3,1.1,1,7/11/2023,100,22.8,0
-18.5706,133.4542,326.1,1.1,1,7/11/2023,100,28,0
-18.572,133.4645,322.9,1.1,1,7/11/2023,100,24.1,0
-18.5799,133.4528,322.6,1.1,1,7/11/2023,100,23,0
-18.8022,133.5241,346.2,1.1,1.1,7/11/2023,100,61.5,0
-18.7887,133.3568,340.4,1.1,1,7/11/2023,100,47.2,0
-18.8188,133.5751,335.4,1.1,1.1,7/11/2023,100,38.1,0
-18.8196,133.5109,361.2,1.1,1.1,7/11/2023,100,102,0
-18.821,133.5213,330.4,1.1,1.1,7/11/2023,100,30.7,0
-18.8268,133.5632,345.1,1.1,1.1,7/11/2023,100,56.9,0
-18.8311,133.5947,351.5,1.1,1.1,7/11/2023,100,74,0
-18.8074,133.354,408.7,1.1,1,7/11/2023,100,351.3,0
-18.8088,133.3643,375.8,1.1,1,7/11/2023,100,154.1,0
-18.8275,133.499,326.2,1.1,1.1,7/11/2023,100,26.9,0
-18.829,133.5095,354.9,1.1,1.1,7/11/2023,100,82.9,0
-18.8304,133.5199,336.6,1.1,1.1,7/11/2023,100,41.2,0
-18.8348,133.5513,332.7,1.1,1.1,7/11/2023,100,33.3,0
-18.8362,133.5618,337.6,1.1,1.1,7/11/2023,100,42.3,0
-18.4531,130.8579,352.2,1,1,7/11/2023,100,67.2,0
-18.4545,130.8674,338.9,1,1,7/11/2023,100,41.4,0
-18.8369,133.4977,358.3,1.1,1.1,7/11/2023,100,93.8,0
-18.8384,133.5081,357.2,1.1,1.1,7/11/2023,100,89.2,0
-18.8423,133.5006,352.9,1.1,1.1,7/11/2023,100,78.3,0
-18.8503,133.4888,349.2,1.1,1.1,7/11/2023,100,69.9,0
-18.8517,133.4992,366.1,1.1,1.1,7/11/2023,100,119.8,0
-18.8559,133.5306,345.7,1.1,1.1,7/11/2023,100,60.2,0
-18.8597,133.4874,339.7,1.1,1.1,7/11/2023,100,48,0
-18.8611,133.4978,338.8,1.1,1.1,7/11/2023,100,44.9,0
-18.8748,133.5278,329.5,1.1,1.1,7/11/2023,100,28.7,0
-18.8828,133.5159,337.2,1.1,1.1,7/11/2023,100,43.2,0
-18.9168,133.5537,352,1.1,1.1,7/11/2023,100,77.5,0
-18.9248,133.5418,339,1.1,1.1,7/11/2023,100,47.4,0
-18.9263,133.5523,339,1.1,1.1,7/11/2023,100,47.5,0
-18.9342,133.5404,336.6,1.1,1.1,7/11/2023,100,43.9,0
-18.9392,133.5343,323.4,1.1,1.1,7/11/2023,100,24.2,0
-18.8737,132.5871,325.8,1,1,7/11/2023,100,24.6,0
-19.0037,133.5139,329.5,1.1,1.1,7/11/2023,100,31.6,0
-19.0088,133.4811,323.3,1.1,1.1,7/11/2023,100,22.8,0
-17.6855,125.0705,337.2,2.2,1.4,7/11/2023,100,132.2,0
-17.6837,125.0635,336.3,2.2,1.4,7/11/2023,100,131,0
-19.5029,132.1628,368.7,1,1,7/11/2023,100,113.3,0
-19.5119,132.1613,320.8,1,1,7/11/2023,100,16.6,0
-19.5015,131.3984,323.6,1,1,7/11/2023,100,18,0
-19.5063,131.3687,321.7,1,1,7/11/2023,100,15.2,0
-21.0485,134.3226,321.2,1.3,1.1,7/11/2023,100,28.5,0
-21.0501,134.335,329.9,1.3,1.1,7/11/2023,100,42.9,0
-21.0602,134.3335,322.1,1.3,1.1,7/11/2023,100,30.5,0
-21.0636,134.0431,386.1,1.2,1.1,7/11/2023,100,246.3,0
-21.0651,134.055,397.7,1.3,1.1,7/11/2023,100,331.2,0
-21.072,134.0297,346.5,1.2,1.1,7/11/2023,100,72.5,0
-21.0735,134.0416,397.6,1.2,1.1,7/11/2023,100,327.9,0
-21.0751,134.0536,357.2,1.3,1.1,7/11/2023,100,108,0
-21.0788,134.0045,337,1.2,1.1,7/11/2023,100,49.9,0
-21.3359,135.0539,342.7,1.4,1.2,7/11/2023,100,81.4,0
-21.3403,135.0478,328.7,1.4,1.2,7/11/2023,100,45.5,0
-20.8406,122.9734,331.7,2.7,1.6,7/11/2023,100,118.1,0
-20.8683,122.9673,369.6,2.7,1.6,7/11/2023,100,467.7,0
-20.8773,122.9392,354.3,2.7,1.6,7/11/2023,100,295.5,0
-20.8821,122.9643,346.3,2.7,1.6,7/11/2023,100,217.8,0
-20.8691,122.9364,327.8,2.7,1.6,7/11/2023,100,102.9,0
-20.8741,122.9615,371.5,2.7,1.6,7/11/2023,100,495.7,0
-20.883,122.9334,332.6,2.7,1.6,7/11/2023,100,131.2,0
-21.1644,122.91,320.3,2.6,1.6,7/11/2023,100,74.1,0
-21.1677,122.9017,334.5,2.6,1.6,7/11/2023,100,144.6,0
-21.1726,122.9264,330.3,2.6,1.6,7/11/2023,100,116.7,0
-23.36,134.1962,328.9,1.4,1.2,7/11/2023,100,40.5,0
-23.372,134.2081,324.4,1.4,1.2,7/11/2023,100,32.3,0
-24.1883,133.4965,325.7,1.3,1.1,7/11/2023,100,34.3,0
-24.2231,133.5296,324.8,1.3,1.1,7/11/2023,100,35.6,0
-26.1854,131.8548,343.5,1.1,1.1,7/11/2023,100,57.9,0
-26.339,132.099,324.5,1.1,1.1,7/11/2023,100,24.9,0
-26.3405,132.1103,353,1.1,1.1,7/11/2023,100,80.9,0
-26.3485,132.0975,363,1.1,1.1,7/11/2023,100,112.8,0
-26.35,132.1086,357.6,1.1,1.1,7/11/2023,100,94.6,0
-26.3581,132.0959,332.2,1.1,1.1,7/11/2023,100,36.5,0
-26.3596,132.1071,322,1.1,1.1,7/11/2023,100,21.4,0
-27.9593,126.9897,328.3,1.1,1,7/11/2023,100,32.4,0
-27.9707,126.9413,326.6,1.1,1,7/11/2023,100,29.6,0
-21.4136,116.313,320.9,3.9,1.8,7/11/2023,100,129.1,0
-22.2929,116.9416,320.7,4.5,2,7/11/2023,100,156,0
-22.677,116.8479,321.2,4.5,1.9,7/11/2023,100,152.1,0
-22.6806,116.8911,338,4.5,2,7/11/2023,100,341.1,0
-22.6819,116.887,339.6,4.5,2,7/11/2023,100,361.9,0
-22.818,115.3937,347.9,3.5,1.8,7/11/2023,100,352.1,0
-22.8212,115.4282,352.3,3.5,1.8,7/11/2023,100,412.4,0
-22.8108,115.3866,336.2,3.5,1.8,7/11/2023,100,226.4,0
-22.8137,115.4212,366.8,3.5,1.8,7/11/2023,100,655,0
-28.7445,129.3332,385.3,2.3,1.5,8/11/2023,100,516.2,0
-28.7485,129.3288,389.5,2.3,1.5,8/11/2023,100,587.5,0
-28.5937,129.4444,373.8,2.2,1.5,8/11/2023,100,349.2,0
-28.5958,129.4214,378.8,2.3,1.5,8/11/2023,100,409.1,0
-28.3101,129.0306,364.1,2.4,1.5,8/11/2023,100,261.8,0
-28.1376,129.1999,367.8,2.3,1.5,8/11/2023,100,289.5,0
-28.1386,129.2163,368.1,2.3,1.5,8/11/2023,100,290.4,0
-27.8996,130.5708,361.7,1.8,1.3,8/11/2023,100,179.9,0
-27.8876,130.5693,377.5,1.8,1.3,8/11/2023,100,306.4,0
-27.8757,130.5678,405.7,1.8,1.3,8/11/2023,100,658.2,0
-27.8796,130.5302,362.7,1.8,1.3,8/11/2023,100,179.6,0
-27.8638,130.5662,391.8,1.8,1.3,8/11/2023,100,459,0
-27.8657,130.5476,436,1.8,1.3,8/11/2023,100,1287.3,0
-27.8676,130.5288,364,1.8,1.3,8/11/2023,100,185.1,0
-27.8537,130.546,428.8,1.8,1.3,8/11/2023,100,1111.6,0
-27.8556,130.5271,434.6,1.8,1.3,8/11/2023,100,1252.7,0
-27.8575,130.5083,368.2,1.9,1.3,8/11/2023,100,226.4,0
-27.8681,128.7797,366.6,2.4,1.5,8/11/2023,100,302.4,0
-27.7993,129.0894,364.6,2.3,1.5,8/11/2023,100,263.9,0
-27.8005,129.1065,361.1,2.3,1.5,8/11/2023,100,228.9,0
-27.4139,131.2762,366,1.6,1.3,8/11/2023,100,188.4,0
-27.2932,131.3352,362.5,1.6,1.2,8/11/2023,100,171.6,0
-27.295,131.3191,368.2,1.6,1.2,8/11/2023,100,203.3,0
-27.2837,131.3176,414.4,1.6,1.2,8/11/2023,100,682.4,0
-27.2855,131.3013,363.4,1.6,1.2,8/11/2023,100,173.2,0
-27.2942,131.3301,364.7,1.6,1.2,8/11/2023,100,182.1,0
-27.283,131.3286,365.5,1.6,1.2,8/11/2023,100,184,0
-27.2848,131.3125,415.4,1.6,1.2,8/11/2023,100,695.4,0
-27.2574,131.455,364.5,1.6,1.2,8/11/2023,100,162.8,0
-27.2736,131.311,369.5,1.6,1.2,8/11/2023,100,209,0
-28.8254,129.7409,377.9,2.2,1.4,8/11/2023,100,376.4,0
-28.8274,129.7189,377.6,2.2,1.4,8/11/2023,100,367.3,0
-28.8125,129.7393,387.9,2.2,1.4,8/11/2023,100,504,0
-28.8145,129.7173,368.4,2.2,1.4,8/11/2023,100,259.1,0
-28.8259,129.7341,377.2,2.2,1.4,8/11/2023,100,363.1,0
-28.8109,129.7544,372.6,2.1,1.4,8/11/2023,100,320.6,0
-28.8131,129.7325,384.9,2.2,1.4,8/11/2023,100,460,0
-20.0298,133.826,434.6,1,1,8/11/2023,100,528.8,0
-20.0388,133.8274,412.5,1,1,8/11/2023,100,329.4,0
-19.7145,139.0797,362.5,1.5,1.2,8/11/2023,100,133.9,0
-21.5203,126.2938,371,3.1,1.7,8/11/2023,100,547.5,0
-21.5197,126.3008,369,3.1,1.7,8/11/2023,100,508.1,0
-21.3264,134.9961,388.4,1,1,8/11/2023,100,179.4,0
-21.7371,127.2731,405.1,2.6,1.6,8/11/2023,100,1104.8,0
-21.6716,125.4827,368.4,3.6,1.8,8/11/2023,100,595.1,0
-19.9953,133.8147,362.3,1,1,8/11/2023,100,76.2,0
-20.0208,133.8245,421.6,1,1,8/11/2023,100,401.3,0
-20.0311,133.8163,361.1,1,1,8/11/2023,100,71.5,0
-17.8694,132.9712,368,1,1,8/11/2023,100,94.8,0
-17.9112,132.9379,372.4,1,1,8/11/2023,100,116.2,0
-18.0636,131.8948,364.7,1.1,1.1,8/11/2023,100,96.8,0
-18.0859,132.9371,376.1,1,1,8/11/2023,100,129.4,0
-18.1185,132.9577,369.1,1,1,8/11/2023,100,103.1,0
-18.3357,131.8428,392.1,1.2,1.1,8/11/2023,100,233.6,0
-17.6097,137.0427,383,1.2,1.1,8/11/2023,100,189.6,0
-17.6078,137.054,378,1.2,1.1,8/11/2023,100,165.9,0
-18.3885,131.8461,370,1.2,1.1,8/11/2023,100,118.3,0
-18.2261,133.0504,397.7,1,1,8/11/2023,100,233.6,0
-18.2248,133.0601,396.9,1,1,8/11/2023,100,227.9,0
-18.3033,133.0182,364,1,1,8/11/2023,100,88.9,0
-18.3134,133.3454,377.5,1,1,8/11/2023,100,129.7,0
-18.3184,133.3755,373.7,1,1,8/11/2023,100,113.9,0
-18.7481,130.3782,378.4,1.4,1.2,8/11/2023,100,222,0
-18.5539,133.47,374.8,1,1,8/11/2023,100,118.4,0
-18.5526,133.4796,374.5,1,1,8/11/2023,100,116.9,0
-18.7295,133.5293,375.7,1,1,8/11/2023,100,126.8,0
-18.7282,133.5389,416.5,1,1,8/11/2023,100,362.3,0
-18.7695,133.3096,388.8,1,1,8/11/2023,100,183.6,0
-18.7682,133.3193,377.3,1,1,8/11/2023,100,130.8,0
-18.7799,133.3013,360.7,1,1,8/11/2023,100,74.8,0
-18.7786,133.311,401.2,1,1,8/11/2023,100,253.9,0
-18.7944,133.3883,382.1,1,1,8/11/2023,100,154.3,0
-18.7931,133.3979,410.8,1,1,8/11/2023,100,322.8,0
-18.8035,133.3897,412.9,1,1,8/11/2023,100,338.2,0
-18.8021,133.3993,383.3,1,1,8/11/2023,100,161.3,0
-18.8407,133.1875,395.1,1,1,8/11/2023,100,220.4,0
-18.8393,133.1973,407.9,1,1,8/11/2023,100,303.2,0
-18.838,133.207,392.7,1,1,8/11/2023,100,207.5,0
-18.8366,133.2167,378.5,1,1,8/11/2023,100,139.6,0
-18.8005,133.4776,387.2,1,1,8/11/2023,100,178.6,0
-18.7991,133.4872,423.8,1,1,8/11/2023,100,428.4,0
-18.7978,133.4968,380.5,1,1,8/11/2023,100,146.7,0
-18.9114,133.6093,372.7,1,1,8/11/2023,100,114.8,0
-18.9649,133.2929,386.6,1,1,8/11/2023,100,177.8,0
-18.9636,133.3026,372.1,1,1,8/11/2023,100,116.1,0
-18.9191,133.6202,371,1,1,8/11/2023,100,106.7,0
-18.9177,133.6298,367.8,1,1,8/11/2023,100,96.1,0
-18.9254,133.6407,378.9,1,1,8/11/2023,100,136.4,0
-19.146,133.3134,360.2,1,1,8/11/2023,100,74.5,0
-19.2751,133.3059,363.4,1,1,8/11/2023,100,82.2,0
-18.8616,133.1708,384.4,1,1,8/11/2023,100,162.7,0
-16.7552,129.4765,378.2,1.5,1.2,8/11/2023,100,248.6,0
-16.8447,132.4033,363.5,1.1,1,8/11/2023,100,89.7,0
-16.8434,132.4131,369.8,1.1,1,8/11/2023,100,111.3,0
-16.8539,132.4046,387,1.1,1,8/11/2023,100,185.4,0
-16.8526,132.4145,382.1,1.1,1,8/11/2023,100,161.2,0
-16.8727,132.3368,383.4,1.1,1,8/11/2023,100,170.8,0
-16.8846,132.3183,396.5,1.1,1,8/11/2023,100,241.4,0
-16.8832,132.3282,397.6,1.1,1,8/11/2023,100,246.5,0
-16.8938,132.3197,379.8,1.1,1,8/11/2023,100,151.1,0
-17.0075,132.4196,363.4,1.1,1,8/11/2023,100,89.6,0
-17.0297,132.4633,365.6,1.1,1,8/11/2023,100,95.7,0
-17.0426,132.5055,385.1,1.1,1,8/11/2023,100,175.5,0
-17.0413,132.5154,398.2,1.1,1,8/11/2023,100,247.9,0
-17.0399,132.5252,427.1,1.1,1,8/11/2023,100,481.4,0
-17.0385,132.535,396.7,1.1,1,8/11/2023,100,239,0
-17.0372,132.5448,410.8,1.1,1,8/11/2023,100,336.1,0
-17.0504,132.5167,360.3,1.1,1,8/11/2023,100,77.3,0
-17.0491,132.5266,432.8,1.1,1,8/11/2023,100,542.5,0
-17.0477,132.5364,451.6,1.1,1,8/11/2023,100,777.7,0
-17.0463,132.5462,421.9,1.1,1,8/11/2023,100,430.3,0
-17.045,132.556,420.2,1.1,1,8/11/2023,100,414,0
-17.4364,129.6844,373.2,1.5,1.2,8/11/2023,100,211.6,0
-17.0582,132.5279,382.2,1.1,1,8/11/2023,100,160.4,0
-17.0569,132.5378,389.9,1.1,1,8/11/2023,100,198.4,0
-17.0541,132.5574,430,1.1,1,8/11/2023,100,509.2,0
-17.0528,132.5671,399.4,1.1,1,8/11/2023,100,255,0
